Y,M,R
1983,7,9.07
1983,7,8.76
1983,7,9.11
1983,7,8.71
1983,7,8.86
1983,7,9.1
1983,7,9.21
1983,7,9.26
1983,7,8.87
1983,7,9.39
1983,7,9.59
1983,7,8.56
1983,7,9.12
1983,7,9.32
1983,7,9.27
1983,7,9.18
1983,7,9.31
1983,7,9.52
1983,7,9.76
1983,7,9.59
1983,7,8.82
1983,7,9.08
1983,7,9.2
1983,7,8.88
1983,7,8.66
1983,7,8.98
1983,7,8.84
1983,7,8.42
1983,7,8.75
1983,7,8.98
1983,7,9.95
1983,8,9.98
1983,8,9.26
1983,8,9.25
1983,8,8.73
1983,8,8.88
1983,8,9.27
1983,8,9.34
1983,8,9.33
1983,8,9.32
1983,8,9.12
1983,8,8.92
1983,8,9.12
1983,8,9
1983,8,8.87
1983,8,9.33
1983,8,8.99
1983,8,8.99
1983,8,9.01
1983,8,8.93
1983,8,8.88
1983,8,9.15
1983,8,9.32
1983,8,8.86
1983,8,8.6
1983,8,8.53
1983,8,8.53
1983,8,9.03
1983,8,8.94
1983,8,8.21
1983,8,8.53
1983,8,8.62
1983,9,8.52
1983,9,8.74
1983,9,8.98
1983,9,9.1
1983,9,9.03
1983,9,9.4
1983,9,9.29
1983,9,9.09
1983,9,9.07
1983,9,8.49
1983,9,8.06
1983,9,8.53
1983,9,8.71
1983,9,8.56
1983,9,8.96
1983,9,8.31
1983,9,8.72
1983,9,8.52
1983,9,8.78
1983,9,9.16
1983,9,8.76
1983,9,9.26
1983,9,9.16
1983,9,8.85
1983,9,8.23
1983,9,8.46
1983,9,7.88
1983,9,8.06
1983,9,8.27
1983,9,8.22
1983,10,8.3
1983,10,8.16
1983,10,8.55
1983,10,7.42
1983,10,7.59
1983,10,8.1
1983,10,8.25
1983,10,8.19
1983,10,8.1
1983,10,8.14
1983,10,8.09
1983,10,8.22
1983,10,8.62
1983,10,8.03
1983,10,7.95
1983,10,7.78
1983,10,8.01
1983,10,8.24
1983,10,8.01
1983,10,8.04
1983,10,7.94
1983,10,8.29
1983,10,8.17
1983,10,8.21
1983,10,8.46
1983,10,9.06
1983,10,8.88
1983,10,8.84
1983,10,9.03
1983,10,8.24
1983,10,8.1
1983,11,8.64
1983,11,9.18
1983,11,9.16
1983,11,8.51
1983,11,8.94
1983,11,8.62
1983,11,8.49
1983,11,8.53
1983,11,8.12
1983,11,8.68
1983,11,8.62
1983,11,8.88
1983,11,8.21
1983,11,8.71
1983,11,7.98
1983,11,8.63
1983,11,8.87
1983,11,8.9
1983,11,8.91
1983,11,8.71
1983,11,8.22
1983,11,8.16
1983,11,8.77
1983,11,8.28
1983,11,8.22
1983,11,7.99
1983,11,8.29
1983,11,8.49
1983,11,8.85
1983,11,8.44
1983,12,8.56
1983,12,7.79
1983,12,8.08
1983,12,7.95
1983,12,7.45
1983,12,7.97
1983,12,8.22
1983,12,8.09
1983,12,8.41
1983,12,8.71
1983,12,7.6
1983,12,7.91
1983,12,7.77
1983,12,7.43
1983,12,7.97
1983,12,7.61
1983,12,7.32
1983,12,6.93
1983,12,7.77
1983,12,7.8
1983,12,8.33
1983,12,7.16
1983,12,8.49
1983,12,8.4
1983,12,8.05
1983,12,6.92
1983,12,7.78
1983,12,7.58
1983,12,7.13
1983,12,7.19
1983,12,8
1984,1,8.2
1984,1,7.15
1984,1,7.13
1984,1,8.7
1984,1,7.92
1984,1,8.03
1984,1,8.5
1984,1,8.27
1984,1,7.97
1984,1,7.97
1984,1,7.89
1984,1,8.3
1984,1,8.33
1984,1,8.51
1984,1,7.65
1984,1,7.72
1984,1,8.29
1984,1,7.11
1984,1,7.72
1984,1,7.51
1984,1,7.91
1984,1,8.18
1984,1,8.32
1984,1,8.06
1984,1,8.46
1984,1,7.97
1984,1,7.72
1984,1,6.45
1984,1,6.53
1984,1,7.24
1984,1,8.25
1984,2,8.25
1984,2,8.36
1984,2,7.26
1984,2,7.01
1984,2,7.34
1984,2,8.33
1984,2,8.21
1984,2,8.24
1984,2,8.3
1984,2,6.95
1984,2,7.46
1984,2,8.36
1984,2,7.8
1984,2,7.64
1984,2,7.56
1984,2,7.21
1984,2,6.88
1984,2,7.23
1984,2,7.47
1984,2,7.67
1984,2,7.64
1984,2,6.73
1984,2,6.79
1984,2,7.54
1984,2,6.93
1984,2,6.65
1984,2,6.51
1984,2,7.92
1984,2,8.35
1984,3,8.07
1984,3,8.33
1984,3,7.99
1984,3,7.44
1984,3,8.29
1984,3,7.96
1984,3,7.77
1984,3,7.68
1984,3,8.18
1984,3,8.03
1984,3,7.45
1984,3,7.38
1984,3,6.88
1984,3,7.18
1984,3,6.45
1984,3,7.73
1984,3,7.82
1984,3,7.72
1984,3,7.61
1984,3,7.93
1984,3,7.42
1984,3,7.89
1984,3,8.7
1984,3,7.2
1984,3,7.94
1984,3,7.34
1984,3,6.92
1984,3,7.51
1984,3,7.25
1984,3,7.21
1984,3,7.72
1984,4,7.88
1984,4,7.48
1984,4,7.81
1984,4,8.03
1984,4,8.22
1984,4,8.3
1984,4,8.12
1984,4,8.32
1984,4,8.29
1984,4,8.49
1984,4,8.29
1984,4,8.05
1984,4,8.31
1984,4,8.52
1984,4,8.46
1984,4,8.28
1984,4,7.92
1984,4,7.64
1984,4,7.85
1984,4,8.09
1984,4,7.9
1984,4,7.55
1984,4,7.68
1984,4,7.47
1984,4,7.54
1984,4,8.56
1984,4,8.03
1984,4,7.57
1984,4,7.35
1984,4,7.02
1984,5,8.38
1984,5,8.57
1984,5,8.18
1984,5,7.8
1984,5,7.39
1984,5,8.15
1984,5,8.38
1984,5,7.8
1984,5,8.3
1984,5,7.74
1984,5,8.83
1984,5,8.1
1984,5,8.64
1984,5,7.65
1984,5,8.16
1984,5,8.28
1984,5,8.94
1984,5,9.16
1984,5,8.41
1984,5,7.92
1984,5,8.6
1984,5,8.83
1984,5,8.33
1984,5,9.28
1984,5,8.8
1984,5,8.78
1984,5,7.67
1984,5,7.95
1984,5,8.86
1984,5,7.97
1984,5,8.58
1984,6,9.23
1984,6,9.13
1984,6,8.72
1984,6,8.84
1984,6,8.66
1984,6,8.65
1984,6,8.44
1984,6,8.5
1984,6,8.52
1984,6,8.07
1984,6,8.08
1984,6,7.98
1984,6,8.1
1984,6,8.41
1984,6,7.97
1984,6,8.03
1984,6,8.45
1984,6,8.46
1984,6,8.62
1984,6,8.56
1984,6,7.82
1984,6,8.03
1984,6,8.33
1984,6,8.72
1984,6,8.55
1984,6,8.95
1984,6,8.92
1984,6,8.96
1984,6,9.2
1984,6,9.07
1984,7,8.79
1984,7,8.47
1984,7,8.67
1984,7,8.85
1984,7,8.88
1984,7,9.13
1984,7,9.02
1984,7,9.1
1984,7,8.65
1984,7,8.27
1984,7,8.64
1984,7,8.5
1984,7,8.69
1984,7,9.12
1984,7,9.29
1984,7,9.03
1984,7,8.79
1984,7,8.96
1984,7,9.02
1984,7,9.01
1984,7,9.01
1984,7,9.89
1984,7,9.64
1984,7,9.12
1984,7,9.43
1984,7,9.23
1984,7,9.12
1984,7,9.13
1984,7,9.2
1984,7,9.9
1984,7,8.98
1984,8,8.82
1984,8,8.44
1984,8,8.32
1984,8,8.62
1984,8,8.93
1984,8,9
1984,8,8.82
1984,8,8.66
1984,8,8.69
1984,8,8.58
1984,8,8.33
1984,8,8.8
1984,8,9.32
1984,8,9.45
1984,8,9.08
1984,8,8.92
1984,8,8.96
1984,8,8.99
1984,8,9.19
1984,8,9.03
1984,8,9.08
1984,8,9.12
1984,8,9.11
1984,8,9.3
1984,8,8.95
1984,8,9.21
1984,8,9.08
1984,8,9.16
1984,8,9.24
1984,8,8.77
1984,8,8.78
1984,9,9.46
1984,9,8.95
1984,9,9.06
1984,9,8.73
1984,9,8.59
1984,9,8.75
1984,9,8.8
1984,9,8.43
1984,9,8.59
1984,9,8.81
1984,9,8.83
1984,9,8.87
1984,9,8.85
1984,9,8.86
1984,9,8.85
1984,9,8.82
1984,9,8.9
1984,9,8.81
1984,9,8.87
1984,9,8.76
1984,9,8.96
1984,9,8.98
1984,9,8.9
1984,9,8.73
1984,9,8.8
1984,9,8.64
1984,9,9.1
1984,9,8.77
1984,9,8.58
1984,9,8.45
1984,10,8.39
1984,10,9.12
1984,10,8.8
1984,10,8.49
1984,10,8.71
1984,10,8.43
1984,10,8.39
1984,10,8.59
1984,10,8.34
1984,10,8.17
1984,10,8.22
1984,10,8.17
1984,10,8.32
1984,10,8.74
1984,10,8.48
1984,10,8.52
1984,10,8.79
1984,10,7.65
1984,10,7.24
1984,10,7.51
1984,10,7.67
1984,10,7.67
1984,10,7.6
1984,10,7.63
1984,10,7.7
1984,10,8.01
1984,10,7.8
1984,10,7.95
1984,10,7.79
1984,10,8.16
1984,10,8.81
1984,11,8.79
1984,11,8.77
1984,11,8.87
1984,11,8.54
1984,11,8.64
1984,11,8.42
1984,11,7.83
1984,11,8.51
1984,11,7.79
1984,11,7.73
1984,11,7.46
1984,11,7.65
1984,11,8.04
1984,11,8.35
1984,11,8.22
1984,11,8.68
1984,11,8.48
1984,11,8.57
1984,11,8.4
1984,11,8.19
1984,11,8.42
1984,11,8.33
1984,11,8.73
1984,11,7.65
1984,11,7.22
1984,11,7.37
1984,11,7.99
1984,11,8.05
1984,11,7.09
1984,11,6.87
1984,12,7.02
1984,12,7.48
1984,12,6.62
1984,12,7.43
1984,12,6.69
1984,12,6.5
1984,12,6.66
1984,12,6.75
1984,12,7.07
1984,12,6.91
1984,12,8.03
1984,12,8.34
1984,12,7.5
1984,12,6.6
1984,12,8.2
1984,12,8.03
1984,12,7.2
1984,12,7.06
1984,12,7.49
1984,12,8.26
1984,12,7.75
1984,12,8.27
1984,12,8.22
1984,12,7.8
1984,12,8.41
1984,12,7.82
1984,12,7.87
1984,12,6.88
1984,12,6.73
1984,12,6.92
1984,12,8
1985,1,8.2
1985,1,8.28
1985,1,8.12
1985,1,8.16
1985,1,7.9
1985,1,7.91
1985,1,8.37
1985,1,7.68
1985,1,8.3
1985,1,8.51
1985,1,8.02
1985,1,7.92
1985,1,7.68
1985,1,8.32
1985,1,6.99
1985,1,7.25
1985,1,7.67
1985,1,8.18
1985,1,8.25
1985,1,7.92
1985,1,7.65
1985,1,7.03
1985,1,6.85
1985,1,8.2
1985,1,8.19
1985,1,8.2
1985,1,8.34
1985,1,7.97
1985,1,8.12
1985,1,8.34
1985,1,7.93
1985,2,7.98
1985,2,7.74
1985,2,7.71
1985,2,7.32
1985,2,6.4
1985,2,6.57
1985,2,8.08
1985,2,7.6
1985,2,7.47
1985,2,8.08
1985,2,7.95
1985,2,7.81
1985,2,8.01
1985,2,8.19
1985,2,7.98
1985,2,6.89
1985,2,6.79
1985,2,7.71
1985,2,7.97
1985,2,6.72
1985,2,6.64
1985,2,7.29
1985,2,7.59
1985,2,7.84
1985,2,7.62
1985,2,6.35
1985,2,6.7
1985,2,6.55
1985,3,6.85
1985,3,6.58
1985,3,6.91
1985,3,7.59
1985,3,6.39
1985,3,6.24
1985,3,6.12
1985,3,6.32
1985,3,6.61
1985,3,6.89
1985,3,7.1
1985,3,7.67
1985,3,6.81
1985,3,7.39
1985,3,7.2
1985,3,7.79
1985,3,7.7
1985,3,8.21
1985,3,7.58
1985,3,8.12
1985,3,7.17
1985,3,8.02
1985,3,7.88
1985,3,7.65
1985,3,7.18
1985,3,8.25
1985,3,8.69
1985,3,7.84
1985,3,7.64
1985,3,8.17
1985,3,8.32
1985,4,8.37
1985,4,8.02
1985,4,7.72
1985,4,7.28
1985,4,7.67
1985,4,7.13
1985,4,7.74
1985,4,7.36
1985,4,7.78
1985,4,8.53
1985,4,7.72
1985,4,7.28
1985,4,7.25
1985,4,6.94
1985,4,7.59
1985,4,7.49
1985,4,7.31
1985,4,7.96
1985,4,7.3
1985,4,7.35
1985,4,8.26
1985,4,8.17
1985,4,7.56
1985,4,8.2
1985,4,7.55
1985,4,7.85
1985,4,8.36
1985,4,8.14
1985,4,8.94
1985,4,8.12
1985,5,7.88
1985,5,7.37
1985,5,7.25
1985,5,8.02
1985,5,8.71
1985,5,8.55
1985,5,8.96
1985,5,8.91
1985,5,9.04
1985,5,8.91
1985,5,8.39
1985,5,7.55
1985,5,8.5
1985,5,8.65
1985,5,8.87
1985,5,8.81
1985,5,8.85
1985,5,8.84
1985,5,8.33
1985,5,8.62
1985,5,8.34
1985,5,8.7
1985,5,8.83
1985,5,8.67
1985,5,8.54
1985,5,8.21
1985,5,8.46
1985,5,8.66
1985,5,9.02
1985,5,8.46
1985,5,8.49
1985,6,8.16
1985,6,8.47
1985,6,8.39
1985,6,8.36
1985,6,8.4
1985,6,9.16
1985,6,8.65
1985,6,8.31
1985,6,8.34
1985,6,8.41
1985,6,8.62
1985,6,8.4
1985,6,8.55
1985,6,8.68
1985,6,8.89
1985,6,8.83
1985,6,8.86
1985,6,9.03
1985,6,8.77
1985,6,7.95
1985,6,8.37
1985,6,8.23
1985,6,8.52
1985,6,8.82
1985,6,8.58
1985,6,8.73
1985,6,8.52
1985,6,8.38
1985,6,8.76
1985,6,8.91
1985,7,8.67
1985,7,8.88
1985,7,8.86
1985,7,8.8
1985,7,8.98
1985,7,8.68
1985,7,8.75
1985,7,8.84
1985,7,8.88
1985,7,8.75
1985,7,8.65
1985,7,8.87
1985,7,8.93
1985,7,8.86
1985,7,9
1985,7,9.06
1985,7,9.1
1985,7,9
1985,7,8.87
1985,7,8.73
1985,7,8.94
1985,7,9.02
1985,7,8.86
1985,7,9
1985,7,8.64
1985,7,8.48
1985,7,8.31
1985,7,8.57
1985,7,8.65
1985,7,8.92
1985,7,8.96
1985,8,8.87
1985,8,8.8
1985,8,9.06
1985,8,9.13
1985,8,9.7
1985,8,9.18
1985,8,9.27
1985,8,9.44
1985,8,9.27
1985,8,9.12
1985,8,9.36
1985,8,9.42
1985,8,10.43
1985,8,10.7
1985,8,10.4
1985,8,10.45
1985,8,10.39
1985,8,9.41
1985,8,9.11
1985,8,9.12
1985,8,9.14
1985,8,9.02
1985,8,8.64
1985,8,8.74
1985,8,9.05
1985,8,8.95
1985,8,8.71
1985,8,8.88
1985,8,9.23
1985,8,9.06
1985,8,9.4
1985,9,9.27
1985,9,9.35
1985,9,9.34
1985,9,9.16
1985,9,9.11
1985,9,8.93
1985,9,9.02
1985,9,8.89
1985,9,8.95
1985,9,9.04
1985,9,8.92
1985,9,9.1
1985,9,9.04
1985,9,9.19
1985,9,8.93
1985,9,8.85
1985,9,8.75
1985,9,8.47
1985,9,8.22
1985,9,7.84
1985,9,7.95
1985,9,8.33
1985,9,8.63
1985,9,8.92
1985,9,8.98
1985,9,8.68
1985,9,8.7
1985,9,8.88
1985,9,8.43
1985,9,8.54
1985,10,8.53
1985,10,7.71
1985,10,7.58
1985,10,7.86
1985,10,7.89
1985,10,8.54
1985,10,8.52
1985,10,9.31
1985,10,8.56
1985,10,8.34
1985,10,8.1
1985,10,8.28
1985,10,7.56
1985,10,7.96
1985,10,8.66
1985,10,8.69
1985,10,9.03
1985,10,8.96
1985,10,8.8
1985,10,8.12
1985,10,7.93
1985,10,7.78
1985,10,7.82
1985,10,7.6
1985,10,8.5
1985,10,7.6
1985,10,8.34
1985,10,8.12
1985,10,7.33
1985,10,7.49
1985,10,7.63
1985,11,7.96
1985,11,7.94
1985,11,8.07
1985,11,8.95
1985,11,9.41
1985,11,9.08
1985,11,8.6
1985,11,8.35
1985,11,8.7
1985,11,8.82
1985,11,8.11
1985,11,7.67
1985,11,7.71
1985,11,7.81
1985,11,8.65
1985,11,8.23
1985,11,7.79
1985,11,8.27
1985,11,8.65
1985,11,8.93
1985,11,8.21
1985,11,7.67
1985,11,8.23
1985,11,8.42
1985,11,8.87
1985,11,8.54
1985,11,8.27
1985,11,7.88
1985,11,8.79
1985,11,8.17
1985,12,6.79
1985,12,7.61
1985,12,7.91
1985,12,7.12
1985,12,7.64
1985,12,7.93
1985,12,8.39
1985,12,7.5
1985,12,8.29
1985,12,8.46
1985,12,7.52
1985,12,7.76
1985,12,8.51
1985,12,7.43
1985,12,8.02
1985,12,7.51
1985,12,7.84
1985,12,7.24
1985,12,6.98
1985,12,7.16
1985,12,7.92
1985,12,8.05
1985,12,7.91
1985,12,8.01
1985,12,8.13
1985,12,7.73
1985,12,7.62
1985,12,7.63
1985,12,7.36
1985,12,7.91
1985,12,7.89
1986,1,8.15
1986,1,8.28
1986,1,7.4
1986,1,7.75
1986,1,7.77
1986,1,8.11
1986,1,8.24
1986,1,7.66
1986,1,7.75
1986,1,8.24
1986,1,8.19
1986,1,7.14
1986,1,8.1
1986,1,7.53
1986,1,7.25
1986,1,8.47
1986,1,8.38
1986,1,7.58
1986,1,6.69
1986,1,6.76
1986,1,8.3
1986,1,6.91
1986,1,6.5
1986,1,7.9
1986,1,6.94
1986,1,7.8
1986,1,7.56
1986,1,7.88
1986,1,8.36
1986,1,8.21
1986,1,6.93
1986,2,6.65
1986,2,7.79
1986,2,8.01
1986,2,6.88
1986,2,7.75
1986,2,7
1986,2,7.48
1986,2,7.81
1986,2,7.38
1986,2,8.14
1986,2,7.37
1986,2,7.5
1986,2,7.94
1986,2,7.7
1986,2,6.64
1986,2,7.55
1986,2,7.8
1986,2,7.47
1986,2,7.43
1986,2,7.01
1986,2,7.01
1986,2,7.31
1986,2,8.12
1986,2,7.74
1986,2,7.37
1986,2,8.2
1986,2,7.31
1986,2,7.74
1986,3,6.48
1986,3,7.38
1986,3,8.25
1986,3,7.65
1986,3,7.44
1986,3,7.39
1986,3,7.03
1986,3,7.69
1986,3,7.61
1986,3,7.25
1986,3,7.2
1986,3,7.45
1986,3,7.55
1986,3,7.97
1986,3,7.11
1986,3,6.93
1986,3,7.34
1986,3,7.85
1986,3,6.85
1986,3,7
1986,3,7.52
1986,3,7.84
1986,3,7.25
1986,3,7.86
1986,3,7.04
1986,3,7.77
1986,3,7.5
1986,3,7.81
1986,3,7.73
1986,3,8.44
1986,3,7.79
1986,4,8.68
1986,4,8.26
1986,4,7.5
1986,4,7.68
1986,4,7.98
1986,4,8.07
1986,4,8.99
1986,4,8.26
1986,4,7.81
1986,4,7.79
1986,4,7.78
1986,4,8.02
1986,4,8.63
1986,4,8.48
1986,4,7.82
1986,4,8.37
1986,4,8.11
1986,4,7.59
1986,4,8.35
1986,4,8.4
1986,4,7.91
1986,4,7.06
1986,4,7
1986,4,7.06
1986,4,7.26
1986,4,7.3
1986,4,7.6
1986,4,7.87
1986,4,9.01
1986,4,8.23
1986,5,7.94
1986,5,7.94
1986,5,8.54
1986,5,7.48
1986,5,7.74
1986,5,8.8
1986,5,9.12
1986,5,8.05
1986,5,7.64
1986,5,7.99
1986,5,8.36
1986,5,7.96
1986,5,8.04
1986,5,7.97
1986,5,7.79
1986,5,8.1
1986,5,8.18
1986,5,8.22
1986,5,9.34
1986,5,8.51
1986,5,8.69
1986,5,8.5
1986,5,8.58
1986,5,8.08
1986,5,8.22
1986,5,8.02
1986,5,8.24
1986,5,8.31
1986,5,8.46
1986,5,8.22
1986,5,8.34
1986,6,8.32
1986,6,8.46
1986,6,8.47
1986,6,8.48
1986,6,8.35
1986,6,8.3
1986,6,8.91
1986,6,9.59
1986,6,9.46
1986,6,9.22
1986,6,9.1
1986,6,8.56
1986,6,8.96
1986,6,8.99
1986,6,8.87
1986,6,8.97
1986,6,8.85
1986,6,8.79
1986,6,8.5
1986,6,8.34
1986,6,8.25
1986,6,8.72
1986,6,8.65
1986,6,8.78
1986,6,9.05
1986,6,9.05
1986,6,9.17
1986,6,8.88
1986,6,8.74
1986,6,8.68
1986,7,8.85
1986,7,8.95
1986,7,8.89
1986,7,8.76
1986,7,8.87
1986,7,8.9
1986,7,8.84
1986,7,9.28
1986,7,9.13
1986,7,8.98
1986,7,9.23
1986,7,9.41
1986,7,9.47
1986,7,9.46
1986,7,9.38
1986,7,9.44
1986,7,9.05
1986,7,9.06
1986,7,9.16
1986,7,8.99
1986,7,9.41
1986,7,9.6
1986,7,9.44
1986,7,9.46
1986,7,9.4
1986,7,9.22
1986,7,9.55
1986,7,9.47
1986,7,9.29
1986,7,9.02
1986,7,8.9
1986,8,8.96
1986,8,9.04
1986,8,9
1986,8,9.17
1986,8,9.33
1986,8,9.32
1986,8,9.14
1986,8,9.18
1986,8,9.27
1986,8,9.33
1986,8,9.56
1986,8,9.89
1986,8,9.66
1986,8,9.51
1986,8,9.36
1986,8,9
1986,8,8.81
1986,8,8.8
1986,8,9.33
1986,8,9.56
1986,8,9.48
1986,8,9.19
1986,8,9.36
1986,8,9.4
1986,8,9.24
1986,8,9.26
1986,8,9.45
1986,8,9.45
1986,8,9.46
1986,8,9.59
1986,8,8.96
1986,9,9.54
1986,9,8.95
1986,9,9.29
1986,9,9.24
1986,9,9.03
1986,9,9.18
1986,9,8.87
1986,9,8.93
1986,9,8.85
1986,9,8.95
1986,9,8.87
1986,9,9.02
1986,9,8.9
1986,9,8.94
1986,9,8.99
1986,9,8.82
1986,9,8.72
1986,9,8.84
1986,9,8.79
1986,9,9.46
1986,9,9.46
1986,9,9.4
1986,9,9.97
1986,9,9.97
1986,9,9.58
1986,9,9.73
1986,9,9.31
1986,9,8.8
1986,9,9.12
1986,9,9.49
1986,10,9.3
1986,10,9.03
1986,10,8.9
1986,10,8.29
1986,10,8.34
1986,10,8.22
1986,10,7.85
1986,10,7.93
1986,10,8.2
1986,10,8.73
1986,10,8.33
1986,10,8.35
1986,10,9.03
1986,10,8.19
1986,10,8.16
1986,10,8.25
1986,10,8.46
1986,10,8.67
1986,10,8.88
1986,10,8.57
1986,10,9.11
1986,10,9.4
1986,10,8.66
1986,10,8.61
1986,10,8.24
1986,10,8.38
1986,10,8.03
1986,10,8.97
1986,10,9
1986,10,9.19
1986,10,9.06
1986,11,9.22
1986,11,8.42
1986,11,8.22
1986,11,8.59
1986,11,8.58
1986,11,8.75
1986,11,7.99
1986,11,8.32
1986,11,7.63
1986,11,6.81
1986,11,8.08
1986,11,6.87
1986,11,6.77
1986,11,6.92
1986,11,7.57
1986,11,7.91
1986,11,7.06
1986,11,7.09
1986,11,7.03
1986,11,7.02
1986,11,7.58
1986,11,7.16
1986,11,7.69
1986,11,7.7
1986,11,7.63
1986,11,7.11
1986,11,8.43
1986,11,8
1986,11,7.44
1986,11,6.48
1986,12,7.07
1986,12,7.75
1986,12,6.99
1986,12,6.49
1986,12,6.58
1986,12,6.95
1986,12,7.08
1986,12,7.16
1986,12,6.91
1986,12,6.94
1986,12,6.72
1986,12,7.71
1986,12,8.03
1986,12,8.22
1986,12,7.82
1986,12,7.66
1986,12,8.05
1986,12,8.24
1986,12,8.01
1986,12,8.21
1986,12,7.97
1986,12,7.97
1986,12,8.36
1986,12,8.04
1986,12,7.13
1986,12,7.98
1986,12,7.79
1986,12,8.27
1986,12,7.73
1986,12,6.3
1986,12,8.08
1987,1,8.53
1987,1,7.11
1987,1,8.01
1987,1,8.11
1987,1,7.9
1987,1,7.96
1987,1,8.25
1987,1,8.2
1987,1,8.08
1987,1,6.42
1987,1,8.06
1987,1,8.3
1987,1,7.17
1987,1,7.59
1987,1,7.7
1987,1,7.3
1987,1,7.5
1987,1,7.69
1987,1,8.46
1987,1,8.21
1987,1,7.48
1987,1,7.1
1987,1,7.88
1987,1,7.84
1987,1,7.72
1987,1,6.42
1987,1,8.27
1987,1,8.48
1987,1,8.21
1987,1,8.01
1987,1,7.17
1987,2,7.05
1987,2,7.89
1987,2,7.85
1987,2,6.84
1987,2,6.49
1987,2,6.95
1987,2,7.76
1987,2,8.01
1987,2,7.91
1987,2,6.73
1987,2,7.97
1987,2,7.56
1987,2,7.64
1987,2,7.89
1987,2,7.46
1987,2,7.78
1987,2,7.89
1987,2,8.07
1987,2,6.86
1987,2,6.84
1987,2,7.2
1987,2,7.9
1987,2,7.99
1987,2,8.21
1987,2,8.28
1987,2,8.3
1987,2,8.02
1987,2,6.71
1987,3,7.63
1987,3,7.86
1987,3,7.76
1987,3,7.96
1987,3,8.04
1987,3,7.71
1987,3,7.9
1987,3,7.68
1987,3,7.17
1987,3,7.56
1987,3,6.89
1987,3,7.89
1987,3,7
1987,3,6.74
1987,3,7.13
1987,3,7.85
1987,3,8.13
1987,3,7.99
1987,3,6.18
1987,3,6.26
1987,3,6.33
1987,3,6.89
1987,3,7.93
1987,3,8.49
1987,3,7.75
1987,3,7.18
1987,3,6.63
1987,3,8.11
1987,3,6.88
1987,3,7.32
1987,3,6.86
1987,4,7.76
1987,4,7.67
1987,4,7.42
1987,4,6.88
1987,4,6.96
1987,4,7.49
1987,4,8.42
1987,4,7.38
1987,4,7.22
1987,4,7.97
1987,4,8.57
1987,4,7.85
1987,4,7.88
1987,4,7.91
1987,4,7.73
1987,4,8.01
1987,4,8.26
1987,4,8.27
1987,4,6.95
1987,4,7.07
1987,4,6.89
1987,4,7.53
1987,4,8.81
1987,4,8.24
1987,4,7.09
1987,4,7.03
1987,4,7.6
1987,4,7.89
1987,4,8.11
1987,4,8.91
1987,5,8.64
1987,5,8.57
1987,5,8.04
1987,5,7.55
1987,5,7.76
1987,5,8.58
1987,5,9.45
1987,5,8.52
1987,5,8.23
1987,5,8.62
1987,5,7.66
1987,5,7.98
1987,5,8.22
1987,5,7.97
1987,5,7.89
1987,5,8.02
1987,5,9.05
1987,5,8.95
1987,5,8.65
1987,5,9.09
1987,5,8.86
1987,5,8.21
1987,5,8.12
1987,5,8.37
1987,5,8.49
1987,5,8.48
1987,5,9.22
1987,5,8.49
1987,5,8.92
1987,5,9.24
1987,5,9.38
1987,6,9.21
1987,6,8.85
1987,6,8.79
1987,6,8.51
1987,6,8.13
1987,6,8.25
1987,6,8.75
1987,6,8.54
1987,6,8.3
1987,6,8.5
1987,6,8.48
1987,6,8.54
1987,6,8.46
1987,6,8.64
1987,6,8.7
1987,6,8.76
1987,6,8.76
1987,6,8.9
1987,6,8.7
1987,6,8.67
1987,6,8.63
1987,6,8.46
1987,6,8.65
1987,6,8.69
1987,6,8.75
1987,6,8.68
1987,6,9
1987,6,9.22
1987,6,9.25
1987,6,8.73
1987,7,8.83
1987,7,8.96
1987,7,9.34
1987,7,9.32
1987,7,9.38
1987,7,9.11
1987,7,9.45
1987,7,8.92
1987,7,8.55
1987,7,8.64
1987,7,8.79
1987,7,8.75
1987,7,8.96
1987,7,9.3
1987,7,9.46
1987,7,9.2
1987,7,9.18
1987,7,9.45
1987,7,9.55
1987,7,9.09
1987,7,9.14
1987,7,9.26
1987,7,9.19
1987,7,9.31
1987,7,9.3
1987,7,9.45
1987,7,9.32
1987,7,9.27
1987,7,9.32
1987,7,9.12
1987,7,9.05
1987,8,9.33
1987,8,9.55
1987,8,9.1
1987,8,9.11
1987,8,9.4
1987,8,9.23
1987,8,9.23
1987,8,9.11
1987,8,9.43
1987,8,9.79
1987,8,9.49
1987,8,9.24
1987,8,9.51
1987,8,9.6
1987,8,9.39
1987,8,9.48
1987,8,9.23
1987,8,9.04
1987,8,8.55
1987,8,8.74
1987,8,9.01
1987,8,9.22
1987,8,9.14
1987,8,8.98
1987,8,9.02
1987,8,8.63
1987,8,8.74
1987,8,9.11
1987,8,9.21
1987,8,9.1
1987,8,9.24
1987,9,9.15
1987,9,8.83
1987,9,9.1
1987,9,9.19
1987,9,9.03
1987,9,9.32
1987,9,9.19
1987,9,9.15
1987,9,9.1
1987,9,9.07
1987,9,9.32
1987,9,9.18
1987,9,8.7
1987,9,8.59
1987,9,8.91
1987,9,8.97
1987,9,9
1987,9,8.54
1987,9,8.33
1987,9,8.43
1987,9,8.67
1987,9,8.64
1987,9,8.36
1987,9,8.46
1987,9,8.73
1987,9,8.59
1987,9,8.59
1987,9,8.7
1987,9,8.67
1987,9,8.68
1987,10,8.99
1987,10,9.11
1987,10,9.31
1987,10,9.07
1987,10,8.16
